uid,nickname,action,date,title
5328793807,who_admin,выбор города доставки Дубай,2022-7-26 14:0:9,
5328793807,who_admin,указал дату,2022-7-26 14:0:11,20220728
5328793807,who_admin,ввел контакт ,2022-7-26 14:0:16,
5328793807,who_admin,переход в,2022-7-26 14:6:17, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:6:19,  Могу доставить
5328793807,who_admin,выбор города отправки Самара,2022-7-26 14:6:25,
5328793807,who_admin,выбор города доставки Дубай,2022-7-26 14:6:29,
5328793807,who_admin,указал дату,2022-7-26 14:6:53,20220730
5328793807,who_admin,ввел контакт ,2022-7-26 14:6:58,
5328793807,who_admin,переход в,2022-7-26 14:12:35, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:12:38,  Могу доставить
5328793807,who_admin,выбор города отправки Анталья,2022-7-26 14:13:15,
5328793807,who_admin,выбор города доставки Москва,2022-7-26 14:13:21,
5328793807,who_admin,указал дату,2022-7-26 14:13:31,20220805
5328793807,who_admin,ввел контакт ,2022-7-26 14:14:24,  посылки можно передать до 0408
5328793807,who_admin,переход в,2022-7-26 14:14:51, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:14:52,  Могу доставить
5328793807,who_admin,выбор города отправки Москва,2022-7-26 14:14:57,
5328793807,who_admin,выбор города доставки Стамбул,2022-7-26 14:15:3,
5328793807,who_admin,указал дату,2022-7-26 14:15:5,20220730
5328793807,who_admin,ввел контакт ,2022-7-26 14:15:43,79699951625 вотсап телега Могу взять документы посылки вещи лекарства
5328793807,who_admin,переход в,2022-7-26 14:16:37, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:16:39,  Могу доставить
5328793807,who_admin,выбор города отправки Москва,2022-7-26 14:16:45,
5328793807,who_admin,выбор города доставки Стамбул,2022-7-26 14:16:59,
5328793807,who_admin,указал дату,2022-7-26 14:17:8,20220809
5328793807,who_admin,ввел контакт ,2022-7-26 14:17:16,
5328793807,who_admin,переход в,2022-7-26 14:17:46, Все заявки
5328793807,who_admin,нажал,2022-7-26 14:17:53,раскрыть 1087
5328793807,who_admin,нажал,2022-7-26 14:17:54,скрыть 1087
5328793807,who_admin,нажал,2022-7-26 14:17:55,раскрыть 1106
5328793807,who_admin,нажал,2022-7-26 14:17:56,скрыть 1106
5328793807,who_admin,нажал,2022-7-26 14:17:58,раскрыть 1104
5328793807,who_admin,нажал,2022-7-26 14:17:59,скрыть 1104
5328793807,who_admin,нажал,2022-7-26 14:18:1,раскрыть 1100
5328793807,who_admin,нажал,2022-7-26 14:18:2,скрыть 1100
5328793807,who_admin,нажал,2022-7-26 14:18:4,раскрыть 1105
5328793807,who_admin,нажал,2022-7-26 14:18:6,скрыть 1105
5328793807,who_admin,нажал,2022-7-26 14:18:8,раскрыть 1103
5328793807,who_admin,нажал,2022-7-26 14:18:9,скрыть 1103
5328793807,who_admin,нажал,2022-7-26 14:18:10,раскрыть 1101
5328793807,who_admin,нажал,2022-7-26 14:18:12,скрыть 1101
5328793807,who_admin,нажал,2022-7-26 14:18:13,раскрыть 1095
5328793807,who_admin,нажал,2022-7-26 14:18:15,скрыть 1095
5328793807,who_admin,нажал,2022-7-26 14:18:16,раскрыть 1102
5328793807,who_admin,нажал,2022-7-26 14:18:18,скрыть 1102
5328793807,who_admin,нажал,2022-7-26 14:18:19,раскрыть 1099
5328793807,who_admin,нажал,2022-7-26 14:18:20,скрыть 1099
5328793807,who_admin,нажал,2022-7-26 14:18:23,раскрыть 1098
5328793807,who_admin,нажал,2022-7-26 14:18:24,скрыть 1098
5328793807,who_admin,нажал,2022-7-26 14:18:27,раскрыть 1097
5328793807,who_admin,нажал,2022-7-26 14:18:28,скрыть 1097
5328793807,who_admin,нажал,2022-7-26 14:18:30,раскрыть 1096
5328793807,who_admin,нажал,2022-7-26 14:18:31,скрыть 1096
5328793807,who_admin,нажал,2022-7-26 14:18:33,раскрыть 1094
5328793807,who_admin,нажал,2022-7-26 14:18:35,скрыть 1094
5328793807,who_admin,нажал,2022-7-26 14:18:36,раскрыть 1093
5328793807,who_admin,нажал,2022-7-26 14:18:38,скрыть 1093
5328793807,who_admin,нажал,2022-7-26 14:18:41,раскрыть 1091
5328793807,who_admin,нажал,2022-7-26 14:18:42,скрыть 1091
5328793807,who_admin,нажал,2022-7-26 14:18:44,раскрыть 1088
5328793807,who_admin,нажал,2022-7-26 14:18:45,скрыть 1088
5328793807,who_admin,нажал,2022-7-26 14:18:47,раскрыть 1090
5328793807,who_admin,нажал,2022-7-26 14:18:49,скрыть 1090
5328793807,who_admin,нажал,2022-7-26 14:18:51,раскрыть 1089
5328793807,who_admin,нажал,2022-7-26 14:18:53,скрыть 1089
5328793807,who_admin,переход в ,2022-7-26 14:18:56,На главную
5328793807,who_admin,переход в,2022-7-26 14:20:18, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:20:20,  Могу доставить
5328793807,who_admin,выбор города отправки Анталья,2022-7-26 14:20:29,
5328793807,who_admin,выбор города доставки Самара,2022-7-26 14:20:34,
5328793807,who_admin,указал дату,2022-7-26 14:20:43,20220730
5328793807,who_admin,ввел контакт ,2022-7-26 14:20:47,
5328793807,who_admin,переход в,2022-7-26 14:22:37, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:22:40, Хочу отправить
5328793807,who_admin,выбор города отправки Стамбул,2022-7-26 14:22:46,
5328793807,who_admin,выбор города доставки Москва,2022-7-26 14:22:50,
5328793807,who_admin,указал дату,2022-7-26 14:22:54,20220728
5328793807,who_admin,ввел описание,2022-7-26 14:23:10,паспорт и пара документов
5328793807,who_admin,ввел контакт ,2022-7-26 14:23:31,ва  79197866031
5328793807,who_admin,переход в,2022-7-26 14:23:54, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:26:8, Хочу отправить
5328793807,who_admin,выбор города отправки Москва,2022-7-26 14:26:12,
5328793807,who_admin,выбор города доставки Анталья,2022-7-26 14:26:15,
5328793807,who_admin,указал дату,2022-7-26 14:26:17,20220729
5328793807,who_admin,ввел описание,2022-7-26 14:26:31,25 кг посылка
5328793807,who_admin,ввел контакт ,2022-7-26 14:26:36,
5328793807,who_admin,переход в,2022-7-26 14:27:19, Все заявки
5328793807,who_admin,переход в ,2022-7-26 14:27:21,На главную
5328793807,who_admin,переход в,2022-7-26 14:27:27, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:27:33,  Могу доставить
5328793807,who_admin,выбор города отправки Анталья,2022-7-26 14:27:35,
5328793807,who_admin,выбор города доставки Самара,2022-7-26 14:27:40,
5328793807,who_admin,указал дату,2022-7-26 14:27:51,20220731
5328793807,who_admin,ввел контакт ,2022-7-26 14:28:4,
5328793807,who_admin,переход в,2022-7-26 14:28:42, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:28:43,  Могу доставить
5328793807,who_admin,выбор города отправки Стамбул,2022-7-26 14:28:50,
5328793807,who_admin,выбор города доставки Москва,2022-7-26 14:28:55,
5328793807,who_admin,указал дату,2022-7-26 14:29:6,20220804
5328793807,who_admin,ввел контакт ,2022-7-26 14:29:19,
5328793807,who_admin,переход в,2022-7-26 14:33:13, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:33:15,  Могу доставить
5328793807,who_admin,выбор города отправки Стамбул,2022-7-26 14:33:21,
5328793807,who_admin,выбор города доставки Нур-Султан,2022-7-26 14:33:26,
5328793807,who_admin,указал дату,2022-7-26 14:33:29,20220808
5328793807,who_admin,ввел контакт ,2022-7-26 14:34:1,905451878911Могу взять не большой груз до 8кг документы ключи за вознаграждение
5328793807,who_admin,переход в,2022-7-26 14:45:17, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:45:19,  Могу доставить
5328793807,who_admin,выбор города отправки Москва,2022-7-26 14:45:23,
5328793807,who_admin,выбор города доставки Стамбул,2022-7-26 14:45:29,
5328793807,who_admin,указал дату,2022-7-26 14:45:32,20220804
5328793807,who_admin,ввел контакт ,2022-7-26 14:45:38,
5328793807,who_admin,переход в,2022-7-26 14:46:1, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:46:3,  Могу доставить
5328793807,who_admin,выбор города отправки Стамбул,2022-7-26 14:46:9,
5328793807,who_admin,выбор города доставки Москва,2022-7-26 14:46:13,
5328793807,who_admin,указал дату,2022-7-26 14:46:15,20220809
5328793807,who_admin,ввел контакт ,2022-7-26 14:46:28,
5328793807,who_admin,переход в,2022-7-26 14:48:33, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:48:35,  Могу доставить
5328793807,who_admin,выбор города отправки Москва,2022-7-26 14:48:40,
5328793807,who_admin,выбор города доставки Анталья,2022-7-26 14:48:43,
5328793807,who_admin,указал дату,2022-7-26 14:48:45,20220815
5328793807,who_admin,ввел контакт ,2022-7-26 14:48:50,
5328793807,who_admin,переход в,2022-7-26 14:51:2, Все заявки
5328793807,who_admin,нажал,2022-7-26 14:51:17,раскрыть 1113
5328793807,who_admin,нажал,2022-7-26 14:51:26,раскрыть 1111
5328793807,who_admin,переход в ,2022-7-26 14:51:35,На главную
5328793807,who_admin,переход в,2022-7-26 14:52:30, Кто летит
5328793807,who_admin,переход в,2022-7-26 14:52:32,  Могу доставить
5328793807,who_admin,выбор города отправки Анталья,2022-7-26 14:52:35,
5328793807,who_admin,выбор города доставки Санкт-Петербург,2022-7-26 14:52:42,
5328793807,who_admin,указал дату,2022-7-26 14:52:44,20220803
5328793807,who_admin,ввел контакт ,2022-7-26 14:52:49,273
541489265,acontrarrio,переход в,2022-7-26 19:28:16, Мои заявки
541489265,acontrarrio,переход в ,2022-7-26 19:28:43,На главную
541489265,acontrarrio,переход в,2022-7-26 19:28:59, Кто летит
541489265,acontrarrio,переход в,2022-7-26 19:29:3, Хочу отправить
541489265,acontrarrio,выбор города отправки Алматы,2022-7-26 19:29:5,
541489265,acontrarrio,выбор города доставки Астрахань,2022-7-26 19:29:7,
541489265,acontrarrio,указал дату,2022-7-26 19:29:9,20220729
541489265,acontrarrio,ввел описание,2022-7-26 19:29:14,ннннх
541489265,acontrarrio,ввел контакт ,2022-7-26 19:29:18,ннннх
541489265,acontrarrio,переход в,2022-7-26 19:29:33, Кто летит
541489265,acontrarrio,переход в,2022-7-26 19:29:38, Хочу отправить
541489265,acontrarrio,выбор города отправки Алматы,2022-7-26 19:29:40,
541489265,acontrarrio,выбор города доставки Астрахань,2022-7-26 19:29:43,
541489265,acontrarrio,указал дату,2022-7-26 19:29:45,20220730
541489265,acontrarrio,ввел описание,2022-7-26 19:29:49,ееее
541489265,acontrarrio,ввел контакт ,2022-7-26 19:29:54,нннн
541489265,acontrarrio,переход в,2022-7-26 19:32:58, Кто летит
541489265,acontrarrio,переход в,2022-7-26 19:33:0, Готовые заявки
541489265,acontrarrio,нажал,2022-7-26 19:33:5,раскрыть 1106
541489265,acontrarrio,нажал,2022-7-26 19:33:11,раскрыть 1106
541489265,acontrarrio,нажал,2022-7-26 19:33:12,скрыть 1106
